population,housing_units,rent_median,rent_burden,neighbourhood_cleansed,city,_merge
4303.0,1657.0,651.0,43.4,Franklinton,columbus,both
,,,,Franklinton,columbus,both
,,,,Franklinton,columbus,both
,,,,Franklinton,columbus,both
,,,,Whitney,new-orleans,right_only
,,,,Ivy Hill,oakland,right_only
,,,,District 26,nashville,right_only
,,,,Clawson,oakland,right_only
,,,,Bath Beach,new-york-city,right_only
,,,,Sun Valley,los-angeles,both
52661.0,16304.0,1586.0,41.5,Sun Valley,los-angeles,both
54384.0,13011.0,1287.0,48.8,Watts,los-angeles,both
,,,,Windermere,seattle,right_only
116469.0,29550.0,1758.0,36.0,Corona,new-york-city,both
24169.0,11011.0,1446.0,29.7,Goldsmith,denver,both
,,,,Rolling Hills,los-angeles,right_only
,,,,East Side,chicago,right_only
,,,,Columbia St,new-york-city,right_only
35954.0,15582.0,930.0,30.8,Eastmoor/Walnut Ridge,columbus,both
24779.0,9985.0,944.0,36.6,Eastmoor/Walnut Ridge,columbus,both
,,,,Eastmoor/Walnut Ridge,columbus,both
,,,,Highland,oakland,right_only
,,,,Madison South,portland,right_only
3393.0,1262.0,763.0,31.6,Sibley,twin-cities,both
2670.0,1089.0,802.0,21.8,Sibley,twin-cities,both
1598.0,666.0,795.0,20.8,Sibley,twin-cities,both
1106.0,428.0,,,Sibley,twin-cities,both
489.0,208.0,598.0,21.4,Sibley,twin-cities,both
2175.0,949.0,697.0,20.0,Sibley,twin-cities,both
2100.0,774.0,882.0,19.7,Sibley,twin-cities,both
28201.0,11013.0,2675.0,29.4,Belmont,san-mateo-county,both
42781.0,15673.0,1092.0,44.7,Longwood,new-york-city,both
51303.0,17453.0,1173.0,43.4,Longwood,new-york-city,both
,,,,McClymonds,oakland,right_only
,,,,Pembroke Park,broward-county,right_only
,,,,Hidden Hills,los-angeles,right_only
,,,,Stapleton,new-york-city,right_only
,,,,North Park,chicago,right_only
,,,,Parkchester,new-york-city,right_only
46816.0,19186.0,1709.0,33.0,Marston,denver,both
,,,,Fairfax,oakland,right_only
0.0,0.0,,,Torrey Pines,san-diego,both
0.0,0.0,,,Torrey Pines,san-diego,both
0.0,0.0,,,Torrey Pines,san-diego,both
,,,,Strawberry Hill,cambridge,both
,,,,Wellington-Harrington,cambridge,right_only
31451.0,12034.0,1684.0,31.2,Lincoln Highlands,oakland,both
14875.0,6163.0,1171.0,31.4,Boulder City,clark-county,both
,,,,Boulder City,clark-county,both
,,,,"Sheridan, Barry Farm, Buena Vista",washington-dc,right_only
,,,,Stuyvesant Town,new-york-city,right_only
15082.0,4701.0,1363.0,33.8,Mission Hill,boston,both
,,,,Rockridge,oakland,right_only
,,,,Fillmore,new-orleans,right_only
,,,,Highland Terrace,oakland,right_only
,,,,Mount Hope,new-york-city,right_only
87767.0,23912.0,1026.0,38.5,District 5,dallas,both
58395.0,18465.0,1045.0,31.2,District 5,dallas,both
,,,,District 5,dallas,both
22307.0,7917.0,1091.0,64.0,Read Blvd East,new-orleans,both
,,,,Del Aire,los-angeles,right_only
,,,,Claremont Village,new-york-city,right_only
,,,,Armour Square,chicago,right_only
,,,,Clinton,oakland,right_only
,,,,Maxwell Park,oakland,right_only
,,,,Gert Town,new-orleans,right_only
,,,,Produce And Waterfront,oakland,both
,,,,Melrose,new-york-city,right_only
,,,,Vermont Vista,los-angeles,right_only
,,,,Lower Ninth Ward,new-orleans,right_only
,,,,Ocean View,san-francisco,right_only
881.0,0.0,,,Veterans Administration,los-angeles,both
,,,,Arroyo Viejo,oakland,right_only
,,,,Reservoir Hill-Meadow Brook,oakland,right_only
,,,,Briarwood,new-york-city,right_only
18497.0,6303.0,1684.0,32.2,Makawao-Pukalani-Kula,hawaii,both
,,,,Makawao-Pukalani-Kula,hawaii,both
,,,,Makawao-Pukalani-Kula,hawaii,both
9375.0,3206.0,1719.0,36.3,Makawao-Pukalani-Kula,hawaii,both
,,,,Windsor Square,los-angeles,right_only
29172.0,11544.0,2100.0,34.6,Del Cerro,san-diego,both
,,,,North College Park,seattle,right_only
,,,,Parkrose,portland,right_only
,,,,Clayton,denver,right_only
,,,,Manhattan Beach,new-york-city,right_only
,,,,Foothill Square,oakland,right_only
,,,,Allerton,new-york-city,right_only
3214.0,1044.0,2066.0,34.9,Waimea-Kekaha,hawaii,both
346.0,78.0,775.0,20.1,Waimea-Kekaha,hawaii,both
1863.0,727.0,1250.0,29.2,Waimea-Kekaha,hawaii,both
,,,,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",washington-dc,both
13401.0,7358.0,2650.0,28.4,West End,boston,both
,,,,West End,boston,both
,,,,Leona Valley,los-angeles,right_only
,,,,Seacliff,san-francisco,right_only
11844.0,3424.0,1156.0,40.5,Commerce,los-angeles,both
,,,,Commerce,los-angeles,both
,,,,Dunlap,seattle,right_only
,,,,East Garfield Park,chicago,right_only
,,,,NoHo,new-york-city,right_only
,,,,Manchester Square,los-angeles,right_only
,,,,Mill Park,portland,right_only
,,,,Neponsit,new-york-city,right_only
,,,,Morgan Park,chicago,right_only
,,,,Adams-Normandie,los-angeles,right_only
,,,,Yesler Terrace,seattle,right_only
22432.0,8392.0,1557.0,30.9,Belle Harbor,new-york-city,both
,,,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",washington-dc,right_only
,,,,Seminary,oakland,right_only
,,,,Sepulveda Basin,los-angeles,right_only
,,,,Bergen Beach,new-york-city,right_only
,,,,Highland Park,seattle,right_only
25415.0,6320.0,1226.0,34.0,Maywood,los-angeles,both
,,,,Southmoor Park,denver,right_only
,,,,Nestor,san-diego,both
,,,,Piedmont Pines,oakland,right_only
29525.0,6981.0,1491.0,33.6,Avocado Heights,los-angeles,both
43386.0,19336.0,1673.0,33.2,Victory Heights,seattle,both
50703.0,20733.0,1387.0,42.1,Tamarac,broward-county,both
50513.0,21625.0,1632.0,37.1,Tamarac,broward-county,both
,,,,Tamarac,broward-county,both
,,,,Crown Hill,seattle,right_only
,,,,Garfield Ridge,chicago,right_only
,,,,Sea Ranch Lakes,broward-county,right_only
,,,,District 10,nashville,both
32097.0,13324.0,1157.0,30.3,District 10,nashville,both
,,,,Chollas View,san-diego,right_only
,,,,Homestead,portland,right_only
32144.0,15656.0,1965.0,24.2,Trestle Glen,oakland,both
,,,,Tierrasanta,san-diego,both
31593.0,11201.0,2673.0,38.4,Tierrasanta,san-diego,both
,,,,District 22,nashville,right_only
,,,,Hoover-Foster,oakland,right_only
14469.0,8299.0,1434.0,31.8,Pioneer Square,seattle,both
,,,,Pioneer Square,seattle,both
,,,,Pioneer Square,seattle,both
,,,,Pioneer Square,seattle,both
,,,,Crestwood,portland,right_only
,,,,Greater Grand Crossing,chicago,right_only
29066.0,14878.0,1499.0,38.5,Windsor,denver,both
,,,,Bonita Long Canyon,san-diego,right_only
31168.0,10691.0,1042.0,57.3,Pines Village,new-orleans,both
86757.0,29090.0,1375.0,43.5,Fordham,new-york-city,both
,,,,West Portland Park,portland,right_only
72938.0,30150.0,1682.0,28.3,Fort Hamilton,new-york-city,both
,,,,Upper Dimond,oakland,right_only
,,,,La Habra Heights,los-angeles,right_only
,,,,Elysian Valley,los-angeles,right_only
,,,,Lakewide,oakland,both
,,,,Leimert Park,los-angeles,right_only
,,,,International District,seattle,right_only
,,,,Oakland,chicago,right_only
,,,,Vermont Knolls,los-angeles,right_only
,,,,Dimond,oakland,right_only
,,,,Argay,portland,right_only
,,,,East Columbia,portland,right_only
30915.0,11516.0,1748.0,33.6,Howard Beach,new-york-city,both
93207.0,23824.0,1278.0,32.5,South Gate,los-angeles,both
47019.0,19938.0,1832.0,30.5,Rego Park,new-york-city,both
,,,,Edgemere,new-york-city,right_only
,,,,Allendale,oakland,right_only
,,,,Lake Merritt,oakland,right_only
,,,,New Dorp Beach,new-york-city,right_only
29326.0,10946.0,1145.0,33.1,Forest Glen,chicago,both
,,,,Carmel Mountain,san-diego,both
,,,,Carmel Mountain,san-diego,both
12755.0,4031.0,3501.0,23.8,San Marino,los-angeles,both
,,,,San Marino,los-angeles,both
,,,,Dixon,new-orleans,right_only
,,,,Webster,san-diego,right_only
75767.0,25014.0,1383.0,37.9,Wakefield,new-york-city,both
,,,,Lynn-Highland Park,oakland,right_only
,,,,Greenlawn/Frank Road,columbus,right_only
,,,,Old City-Produce And Waterfront,oakland,right_only
,,,,Westerleigh,new-york-city,right_only
14050.0,3659.0,1584.0,37.4,Hawaiian Gardens,los-angeles,both
27998.0,9150.0,1321.0,29.9,Harbor City,los-angeles,both
46038.0,18992.0,953.0,27.3,Far South,columbus,both
4213.0,1694.0,2188.0,29.6,Sorrento Valley,san-diego,both
,,,,Sea Gate,new-york-city,right_only
,,,,Hayden Island,portland,right_only
,,,,Chatsworth Reservoir,los-angeles,right_only
,,,,Sobrante Park,oakland,right_only
,,,,Hegewisch,chicago,right_only
,,,,U.S. Naval Base,new-orleans,both
,,,,East Peralta,oakland,right_only
,,,,South Chicago,chicago,right_only
14150.0,5837.0,1949.0,23.4,Panoramic Hill,oakland,both
,,,,Archer Heights,chicago,right_only
,,,,Ralph Bunche,oakland,right_only
,,,,Hollywood,portland,right_only
,,,,Clearing,chicago,both
58959.0,20775.0,1102.0,28.4,Clearing,chicago,both
,,,,Fremont,oakland,right_only
,,,,Merritt,oakland,right_only
,,,,Baychester,new-york-city,right_only
32583.0,8692.0,1606.0,33.3,West Whittier-Los Nietos,los-angeles,both
,,,,West Whittier-Los Nietos,los-angeles,both
36070.0,12550.0,2630.0,29.4,Scripps Ranch,san-diego,both
,,,,Scripps Ranch,san-diego,both
,,,,Scripps Ranch,san-diego,both
,,,,Tall Timbers - Brechtel,new-orleans,right_only
,,,,Lake View Terrace,los-angeles,right_only
,,,,El Cerritos,san-diego,right_only
26538.0,10783.0,895.0,51.7,Englewood,chicago,both
,,,,Eastchester,new-york-city,right_only
46465.0,13385.0,1587.0,32.0,Montbello,denver,both
15349.0,5524.0,1625.0,29.6,Elyria Swansea,denver,both
21911.0,9622.0,962.0,53.6,Behrman,new-orleans,both
,,,,Behrman,new-orleans,both
,,,,East Whittier,los-angeles,right_only
,,,,South Park,seattle,right_only
20959.0,6256.0,1870.0,27.8,Bellerose,new-york-city,both
25890.0,7970.0,1570.0,29.3,Bellerose,new-york-city,both
3940.0,1543.0,1677.0,30.7,Unincorporated Catalina Island,los-angeles,both
,,,,South Park,los-angeles,both
12823.0,5452.0,3000.0,26.0,North City,san-diego,both
,,,,Fruitvale Station,oakland,right_only
10676.0,0.0,,,Bario Logan,san-diego,both
,,,,Bario Logan,san-diego,both
,,,,Alameda,portland,right_only
,,,,Las Palmas,oakland,right_only
35918.0,8829.0,1490.0,40.1,San Fernando,los-angeles,both
,,,,San Fernando,los-angeles,both
,,,,Leona Heights,oakland,right_only
,,,,Val Verde,los-angeles,right_only
,,,,Broadway-Manchester,los-angeles,right_only
,,,,Crocker Amazon,san-francisco,right_only
,,,,Cedar Park,seattle,right_only
,,,,Grant Park,portland,right_only
21289.0,7412.0,1657.0,28.2,Shadow Hills,los-angeles,both
45900.0,12040.0,1603.0,41.6,Shadow Hills,los-angeles,both
,,,,Shore Acres,new-york-city,right_only
,,,,Acton,los-angeles,right_only
49796.0,18075.0,1225.0,36.9,Beverly,chicago,both
,,,,University Hills,denver,right_only
,,,,Garden District,new-orleans,right_only
,,,,Sullivan's Gulch,portland,right_only
,,,,Agassiz,cambridge,right_only
,,,,East Morrisania,new-york-city,right_only
,,,,Cooper City,broward-county,right_only
94254.0,32645.0,1616.0,34.2,Mill Basin,new-york-city,both
,,,,South Kennedy Tract,oakland,right_only
,,,,Midland Beach,new-york-city,right_only
,,,,Woodland,oakland,right_only
29161.0,9685.0,1033.0,23.8,Ohare,chicago,both
,,,,Ohare,chicago,both
,,,,Ohare,chicago,both
50118.0,20434.0,1136.0,46.8,Concourse Village,new-york-city,both
16.0,8.0,,,Universal City,los-angeles,both
,,,,Castleton Corners,new-york-city,both
,,,,Country Club,new-york-city,right_only
26686.0,9872.0,1518.0,41.3,Tujunga Canyons,los-angeles,both
92764.0,24793.0,1767.0,40.8,Tujunga Canyons,los-angeles,both
,,,,Tujunga Canyons,los-angeles,both
45295.0,13789.0,2186.0,38.0,Tujunga Canyons,los-angeles,both
7010.0,2420.0,1402.0,49.2,Tujunga Canyons,los-angeles,both
,,,,Sheffield Village,oakland,right_only
75190.0,17759.0,1293.0,37.6,Florence,los-angeles,both
0.0,0.0,,,Florence,los-angeles,both
,,,,Stevenson Ranch,los-angeles,right_only
14828.0,5146.0,1388.0,29.3,Tottenville,new-york-city,both
,,,,Oak Tree,oakland,right_only
,,,,Lake Los Angeles,los-angeles,right_only
58245.0,13421.0,1262.0,35.2,Florence-Firestone,los-angeles,both
,,,,Bridlemile,portland,right_only
26514.0,9457.0,1929.0,36.4,Skyline-Hillcrest Estates,oakland,both
,,,,Unionport,new-york-city,right_only
,,,,Egger Highlands,san-diego,right_only
,,,,Fieldston,new-york-city,right_only
,,,,Area 2/MIT,cambridge,right_only
35996.0,10174.0,1672.0,38.7,North Stonehurst,oakland,both
,,,,Cambridge Highlands,cambridge,right_only
,,,,Flatiron District,new-york-city,right_only
,,,,Southeast,columbus,right_only
30955.0,10782.0,1567.0,33.2,North Whittier,los-angeles,both
,,,,Westlake Village,los-angeles,right_only
52756.0,19084.0,1532.0,36.1,Pelham Bay,new-york-city,both
,,,,Cypress Park,los-angeles,right_only
,,,,Sunbow,san-diego,right_only
,,,,Bell,los-angeles,both
96605.0,23847.0,1368.0,36.9,Bell,los-angeles,both
89037.0,26363.0,1094.0,35.9,Belmont Cragin,chicago,both
,,,,Millsmont,oakland,right_only
17526.0,6784.0,1419.0,27.1,"Colonial Village, Shepherd Park, North Portal Estates",washington-dc,both
64489.0,23198.0,1047.0,43.4,Roseland,chicago,both
,,,,Spuyten Duyvil,new-york-city,right_only
18144.0,5597.0,1576.0,49.3,Port Richmond,new-york-city,both
,,,,Northwest Palmdale,los-angeles,right_only
,,,,Norwood,new-york-city,right_only
,,,,Morris Park,new-york-city,right_only
16416.0,6055.0,1501.0,30.8,Fort Logan,denver,both
,,,,Oak Park,san-diego,right_only
73417.0,22752.0,1530.0,32.4,Northwest Antelope Valley,los-angeles,both
,,,,Fairfax Business-Wentworth-Holland,oakland,right_only
,,,,Walnut Park,los-angeles,right_only
6772.0,3554.0,1321.0,17.9,Far North,columbus,both
,,,,Peralta-Hacienda,oakland,right_only
36986.0,13204.0,1055.0,60.0,West Garfield Park,chicago,both
,,,,Plum Orchard,new-orleans,right_only
,,,,West Scioto,columbus,right_only
60296.0,22362.0,1010.0,32.8,Clason Point,new-york-city,both
45267.0,15485.0,1616.0,36.5,Dyker Heights,new-york-city,both
,,,,Desire Area,new-orleans,right_only
,,,,Harvey Park South,denver,right_only
,,,,Glen Highlands,oakland,right_only
,,,,Emerald Hills,san-diego,both
,,,,Hermosa,chicago,right_only
41315.0,10162.0,1131.0,50.9,Willowbrook,los-angeles,both
29992.0,7844.0,1304.0,41.7,Willowbrook,los-angeles,both
,,,,Marble Hill,new-york-city,right_only
,,,,Caballo Hills,oakland,right_only
,,,,College View - South Platte,denver,right_only
,,,,Nellis AFB,clark-county,both
537.0,0.0,,,Nellis AFB,clark-county,both
,,,,Beverlywood,los-angeles,right_only
,,,,Wellshire,denver,right_only
,,,,Concord,new-york-city,right_only
19217.0,7279.0,2172.0,35.2,Douglaston,new-york-city,both
7424.0,2908.0,2187.0,36.4,Douglaston,new-york-city,both
4199.0,1340.0,3501.0,19.2,Presidio,san-francisco,both
,,,,Harrington,oakland,right_only
,,,,Breezy Point,new-york-city,both
3782.0,1403.0,950.0,,Breezy Point,new-york-city,both
13414.0,5769.0,1460.0,28.3,78726,austin,both
,,,,Eastlake Vistas,san-diego,right_only
,,,,Clifton,new-york-city,right_only
441.0,319.0,,,Hayden Run,columbus,both
,,,,Grymes Hill,new-york-city,right_only
16884.0,9429.0,1543.0,33.2,Downtown,oakland,both
,,,,Downtown,oakland,both
,,,,Downtown,oakland,both
,,,,Bear Valley,denver,right_only
18752.0,5448.0,1770.0,41.4,Mission Hills,los-angeles,both
,,,,Mission Hills,los-angeles,both
,,,,Mission Hills,los-angeles,both
,,,,Cox,oakland,both
24412.0,10938.0,1845.0,28.0,Madison Park,seattle,both
,,,,Maplewood,portland,right_only
102184.0,35483.0,1215.0,29.3,District 32,nashville,both
,,,,Collins View,portland,right_only
,,,,Jomacha-Lomita,san-diego,right_only
72488.0,18168.0,1215.0,33.4,Huntington Park,los-angeles,both
43485.0,13479.0,1250.0,34.8,Ashburn,chicago,both
,,,,South Prescott,oakland,right_only
,,,,Irwindale,los-angeles,right_only
,,,,Sun Village,los-angeles,right_only
30353.0,10488.0,1660.0,25.5,Great Kills,new-york-city,both
,,,,New Springville,new-york-city,right_only
,,,,Port Morris,new-york-city,right_only
39805.0,13887.0,1781.0,31.5,Middle Village,new-york-city,both
,,,,Chabot Park,oakland,right_only
,,,,Castlemont,oakland,right_only
,,,,Allied Gardens,san-diego,right_only
,,,,Westchester Square,new-york-city,right_only
,,,,Green Valley,los-angeles,right_only
109511.0,24603.0,1307.0,39.1,Historic South-Central,los-angeles,both
,,,,Sylvan-Highlands,portland,right_only
,,,,Mount Eden,new-york-city,right_only
,,,,Far West,columbus,right_only
,,,,Fitchburg,oakland,right_only
,,,,Randall Manor,new-york-city,right_only
,,,,Coliseum,oakland,right_only
0.0,0.0,,,Bull's Head,new-york-city,both
93736.0,31761.0,1503.0,34.5,Bull's Head,new-york-city,both
,,,,Far Southwest,portland,right_only
57030.0,14995.0,1245.0,36.3,Wilmington,los-angeles,both
,,,,Wilmington,los-angeles,both
,,,,Lockwood Tevis,oakland,right_only
,,,,East Compton,los-angeles,right_only
,,,,Ardenwald-Johnson Creek,portland,right_only
,,,,Mariners Harbor,new-york-city,right_only
,,,,Jamaica Hills,new-york-city,both
,,,,Yosemite Dr,san-diego,right_only
,,,,Arleta,los-angeles,both
38497.0,13833.0,1207.0,44.3,Centennial,portland,both
30412.0,11391.0,981.0,51.3,West Englewood,chicago,both
12155.0,4914.0,2810.0,32.0,Roosevelt Island,new-york-city,both
,,,,Lynwood Hills,san-diego,right_only
,,,,Huguenot,new-york-city,right_only
,,,,Bridgeton,portland,right_only
28693.0,6982.0,1767.0,32.2,Ridge Route,los-angeles,both
2745.0,992.0,1552.0,44.3,Ridge Route,los-angeles,both
,,,,Meadowbrook,seattle,right_only
,,,,Holliswood,new-york-city,right_only
56440.0,22983.0,997.0,29.1,Westland,columbus,both
,,,,South Beach,new-york-city,right_only
,,,,East Lake,san-diego,right_only
,,,,North Kennedy Tract,oakland,right_only
,,,,County Regional Facility,broward-county,right_only
23387.0,9015.0,1619.0,25.0,Riverdale,new-york-city,both
56636.0,19615.0,1031.0,34.8,Ward 6,salem,both
,,,,West Lawn,chicago,right_only
,,,,Patten,oakland,right_only
34148.0,14188.0,1584.0,27.8,Sunderland,portland,both
,,,,Holly Park,seattle,right_only
,,,,Markham,portland,right_only
66720.0,21876.0,1312.0,50.2,Soundview,new-york-city,both
27469.0,8387.0,1164.0,42.4,Howland Hook,new-york-city,both
,,,,Lakeshore - Lake Vista,new-orleans,right_only
,,,,Kearny Mesa,san-diego,right_only
90314.0,31718.0,1116.0,45.9,Morrisania,new-york-city,both
16446.0,6412.0,1521.0,33.3,Woodlawn,new-york-city,both
,,,,San Pasqual,los-angeles,right_only
0.0,0.0,,,Bay Terrace,new-york-city,both
20076.0,8822.0,2116.0,30.1,Bay Terrace,new-york-city,both
,,,,Dongan Hills,new-york-city,right_only
,,,,Desert View Highlands,los-angeles,right_only
59979.0,21480.0,1191.0,53.4,West Farms,new-york-city,both
,,,,Eastlake Woods,san-diego,right_only
,,,,Far East,columbus,right_only
,,,,Industrial District,seattle,both
808.0,246.0,1692.0,31.9,Industrial District,seattle,both
,,,,West Pullman,chicago,right_only
,,,,Hawthorne,oakland,right_only
107487.0,33175.0,938.0,41.3,Chicago Lawn,chicago,both
38736.0,14308.0,1494.0,33.5,Silver Lake,new-york-city,both
,,,,Eastmont,oakland,right_only
,,,,Prince's Bay,new-york-city,right_only
,,,,Lazy Lake,broward-county,right_only
,,,,Bartlett,oakland,right_only
,,,,Acorn-Acorn Industrial,oakland,right_only
,,,,Longwood Medical Area,boston,right_only
,,,,Grant City,new-york-city,right_only
,,,,Eltingville,new-york-city,right_only
,,,,Indian Creek,denver,right_only
,,,,Leather District,boston,both
,,,,West Elsdon,chicago,right_only
79838.0,27940.0,1241.0,45.2,Highbridge,new-york-city,both
,,,,Pontchartrain Park,new-orleans,right_only
,,,,Palm City,san-diego,right_only
,,,,Lincoln Park,san-diego,right_only
43849.0,15160.0,1234.0,41.1,Todt Hill,new-york-city,both
,,,,"Eastland Gardens, Kenilworth",washington-dc,right_only
,,,,Riverdale,chicago,right_only
,,,,Willowbrook,new-york-city,right_only
,,,,Gerritsen Beach,new-york-city,right_only
,,,,Avalon Park,chicago,right_only
38595.0,15712.0,1525.0,29.4,Rancho San Antonio,oakland,both
,,,,Cudahy,los-angeles,right_only
,,,,Graniteville,new-york-city,right_only
,,,,Harvard Park,los-angeles,right_only
1099.0,307.0,1091.0,17.2,78742,austin,both
,,,,Terra Nova,san-diego,right_only
30983.0,10007.0,1501.0,33.9,Hollis,new-york-city,both
,,,,Florida Area,new-orleans,right_only
35832.0,12114.0,1663.0,32.8,Woodrow,new-york-city,both
63935.0,21708.0,1590.0,29.4,Woodrow,new-york-city,both
11312.0,3649.0,1148.0,49.1,Hunts Point,new-york-city,both
,,,,Elizabeth Lake,los-angeles,right_only
33853.0,15339.0,1432.0,37.2,Sun Valley,denver,both
,,,,Emerson Hill,new-york-city,right_only
28751.0,10730.0,1183.0,26.5,Mount Greenwood,chicago,both
,,,,Hasley Canyon,los-angeles,right_only
27160.0,10847.0,1005.0,29.7,New Aurora - English Turn,new-orleans,both
,,,,Tijuana River Valley,san-diego,right_only
,,,,Navy Yard,new-york-city,both
,,,,Rosebank,new-york-city,right_only
,,,,Edison Park,chicago,right_only
44509.0,18608.0,1095.0,28.2,Co-op City,new-york-city,both
,,,,New Brighton,new-york-city,right_only
,,,,Lighthouse Hill,new-york-city,right_only
